"R0000100","R0536300","R0536401","R1210700","U4329700","U4330000","U4336100","U4336200","U4336300","U4337600","U4337700","U4337800","U4337900","U4338800","U4338900","U4339000","U4339100"
7365,2,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7366,2,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7367,2,4,63,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7368,2,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7369,1,8,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7370,2,12,27,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7371,2,3,10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7372,1,4,16,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7373,2,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7374,2,10,37,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7375,1,2,14,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7376,1,9,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7377,1,12,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7378,2,6,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7379,2,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7380,2,9,50,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7381,2,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7382,2,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7383,1,10,25,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7384,2,9,25,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7385,2,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7386,1,5,21,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7387,1,8,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7388,2,7,23,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7389,1,11,42,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7390,2,11,16,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7391,2,12,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7392,2,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7393,1,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7394,1,10,77,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7395,2,7,55,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7396,1,10,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7397,1,7,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7398,1,7,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7399,2,4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7400,2,4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7401,2,5,13,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7402,1,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7403,1,1,32,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7404,2,1,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7405,1,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7406,2,9,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7407,2,4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7408,2,2,25,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7409,2,10,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7410,2,9,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7411,2,11,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7412,1,5,14,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7413,1,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7414,2,9,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7415,1,12,25,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7416,1,8,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7417,1,12,10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7418,1,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7419,2,5,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7420,2,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7421,1,5,91,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7422,2,3,77,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7423,1,4,0,-4,-4,1,0,1,-4,-4,-4,-4,1,0,1,-4
7424,1,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7425,1,4,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7426,1,8,8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7427,1,3,14,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7428,1,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7429,2,2,50,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7430,1,4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7431,1,1,82,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7432,2,10,95,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7433,1,10,13,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7434,2,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7435,1,7,70,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7436,1,12,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7437,2,5,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7438,2,10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7439,1,8,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7440,2,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7441,1,12,55,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7442,1,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7443,2,1,18,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7444,2,3,42,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7445,2,7,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7446,2,4,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7447,1,2,73,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7448,1,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7449,1,4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7451,1,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7452,2,11,66,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7453,1,1,63,-4,-4,0,-4,-4,-4,0,-4,-4,0,0,-4,-4
7454,2,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7455,1,12,12,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7456,2,1,21,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7457,1,1,77,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7458,1,2,14,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7459,1,2,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7460,2,12,19,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7461,1,9,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7462,1,3,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7463,1,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7464,1,4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,0,-4,-4,-4
7465,1,8,27,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7466,1,2,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7467,2,6,18,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7468,2,5,32,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7469,2,6,45,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7470,2,7,50,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7471,1,4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7472,1,3,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7473,1,9,23,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7474,1,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7475,1,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7476,1,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7477,2,12,42,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7478,2,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7479,2,9,34,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7480,2,8,47,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7481,1,6,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7482,2,11,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7483,1,12,-3,-4,-4,0,-4,-4,-4,-4,-4,-4,0,-4,-4,-4
7484,1,10,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7485,1,6,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7486,2,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7487,2,12,25,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7488,1,10,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7489,2,9,12,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7490,1,9,9,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7491,2,4,27,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7492,2,10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7493,2,10,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7494,2,4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7495,2,6,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7496,2,12,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7497,1,10,82,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7498,1,11,19,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7499,2,6,25,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7500,1,1,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7501,2,4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7502,1,7,0,-4,-4,0,-4,-4,-4,-4,-4,-4,0,-4,-4,-4
7503,1,2,18,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7504,2,7,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7505,1,4,14,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7506,1,9,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7507,1,5,50,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7508,2,6,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7509,2,8,21,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7510,1,2,23,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7511,2,8,95,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7512,2,5,37,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7513,2,3,63,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7514,2,6,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7515,1,6,13,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7516,1,12,88,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7517,2,3,63,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7518,1,4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7519,2,5,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7520,2,4,88,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7521,2,6,68,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7522,1,10,16,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7523,1,4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7524,1,7,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7525,2,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7526,1,7,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7527,2,10,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7528,2,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7529,1,6,23,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7530,2,11,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7531,2,11,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7532,1,7,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7533,2,3,12,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7534,2,3,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7535,2,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7536,2,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7537,1,1,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7538,1,1,84,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7539,2,12,53,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7540,1,5,21,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7541,2,9,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7542,1,9,45,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7543,2,3,32,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7544,1,1,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7545,2,11,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7546,2,4,68,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7547,1,2,18,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7548,1,4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7549,1,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7550,1,12,92,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7551,2,1,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7552,1,9,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7553,1,9,25,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7554,1,4,21,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7555,2,8,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7556,2,5,21,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7557,2,7,77,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7558,1,9,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7559,2,5,47,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7560,1,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7561,1,8,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7562,1,8,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7563,2,10,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7564,1,12,81,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7565,1,11,93,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7566,1,3,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7567,1,2,77,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7568,1,5,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7569,1,2,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7570,1,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7571,2,2,50,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7572,1,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7573,1,9,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7574,2,7,25,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7575,2,10,79,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7576,2,10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7577,2,10,91,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7578,1,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7579,2,8,14,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7580,2,4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7581,1,10,18,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7582,2,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7583,1,11,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7584,2,11,25,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7585,1,12,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7586,2,12,66,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7587,2,7,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7588,2,8,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7589,1,8,47,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7590,2,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7591,2,12,50,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7592,2,10,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7593,2,8,50,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7594,1,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7595,1,2,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7596,1,4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7597,1,12,42,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7598,2,2,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7599,1,3,14,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7600,1,6,61,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7601,2,8,73,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7602,1,1,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7603,2,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7604,1,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7605,2,3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7606,2,10,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7607,1,6,21,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7608,2,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7609,2,10,66,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7610,2,8,42,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7611,2,12,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7612,2,12,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7613,2,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7614,2,5,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7615,1,4,61,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7616,2,11,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7617,2,5,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7618,2,2,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7619,2,3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7620,1,4,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7621,1,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7622,2,9,68,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7623,2,11,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7624,1,7,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7625,2,11,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7626,2,1,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7627,1,5,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7628,2,10,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7629,1,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7630,1,7,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7631,1,7,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7632,2,1,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7633,2,6,21,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7634,2,12,-4,-4,-4,1,1,-4,-4,-4,-4,-4,1,1,-4,-4
7635,2,12,68,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7636,2,1,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7637,2,8,86,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7638,1,11,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
7639,2,5,32,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7640,1,9,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7641,1,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7642,1,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7643,1,9,39,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7644,2,9,23,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7645,1,3,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7646,2,11,13,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7647,2,6,34,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7648,1,1,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7649,1,3,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7650,2,12,18,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7651,1,7,87,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7652,2,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7653,2,10,50,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
