"E8033100","R0000100","R0536300","R0536401","R0536402","R1210700","R1235800","R1482600","R9829600","U4282400"
0,7289,1,6,1982,87,0,1,67286,-4
0,7290,1,7,1982,3,0,1,30098,-4
0,7291,2,7,1981,-4,0,1,46718,-4
0,7292,1,1,1981,-4,0,1,18997,-4
0,7293,2,6,1981,-4,0,1,38932,-4
0,7294,2,7,1984,13,0,1,41312,-4
0,7295,2,10,1981,-4,0,1,32959,-5
0,7296,2,3,1982,82,0,1,70420,-4
22,7297,1,5,1982,14,0,1,-4,-4
1,7298,1,3,1982,70,0,1,-4,-4
0,7299,1,9,1984,82,0,1,-4,-4
19,7300,1,9,1982,1,0,1,-4,-4
0,7301,2,9,1980,-4,0,1,18768,-4
0,7302,2,5,1984,5,0,1,5226,-4
2,7303,2,6,1981,-4,0,1,38096,-4
0,7304,2,10,1981,18,0,1,62563,-4
0,7305,2,2,1984,18,0,1,17738,-4
0,7306,2,3,1982,68,0,1,49089,-4
0,7307,1,1,1982,7,0,1,42822,-4
0,7308,1,5,1981,-4,0,1,42741,-4
0,7309,1,7,1981,-4,0,1,50701,-5
7,7310,1,9,1980,-4,0,1,8004,-5
2,7311,1,7,1981,-4,0,1,-4,-4
1,7312,1,6,1984,18,0,1,-4,-4
1,7313,2,6,1980,-4,0,1,68141,-5
2,7314,1,2,1984,30,0,1,20197,-4
0,7315,1,5,1981,9,0,1,-4,-4
1,7316,1,12,1983,3,0,1,475,-4
0,7317,2,10,1984,9,0,1,7570,-4
0,7318,2,10,1980,-4,0,1,1934,-4
0,7319,2,12,1980,1,0,1,-4,-4
0,7320,1,11,1981,7,0,1,-4,-4
0,7321,2,2,1983,4,0,1,32328,-4
0,7322,1,1,1983,0,0,1,47372,-4
0,7323,1,5,1983,21,0,1,42198,-4
0,7324,2,2,1981,-4,0,1,85218,-4
0,7325,1,6,1984,23,0,1,30648,-4
7,7326,1,9,1982,0,0,1,-4,-4
0,7327,2,9,1984,12,0,1,-4,-4
0,7328,2,7,1981,-4,0,1,38293,-4
0,7329,2,8,1984,25,0,1,39578,-4
0,7330,2,6,1982,66,0,1,46004,-4
0,7331,1,6,1983,4,0,1,6216,-4
5,7332,1,9,1981,12,0,1,20175,-5
0,7333,2,6,1980,-4,0,1,5428,-4
1,7334,1,7,1981,-4,0,1,21864,-5
0,7335,1,4,1982,1,0,1,18953,-4
1,7336,1,12,1983,88,0,1,66306,-4
1,7337,1,8,1984,53,0,1,24447,3
0,7338,1,9,1982,18,0,1,25593,-4
4,7339,1,6,1981,1,0,2,18303,-4
0,7340,2,4,1981,-4,0,2,32626,-4
2,7341,2,2,1984,14,0,2,10404,-4
6,7342,1,8,1982,2,0,1,10791,-4
0,7343,1,1,1983,14,0,2,29563,-5
0,7344,2,7,1984,10,0,2,35116,-4
0,7345,1,8,1982,7,0,1,9341,-4
3,7346,1,9,1980,-4,0,2,24889,-5
2,7347,1,10,1982,14,0,2,29702,-4
2,7348,2,10,1982,32,0,2,57984,-4
1,7349,1,6,1980,-4,0,2,23256,-4
4,7350,1,8,1981,13,0,2,12671,-4
0,7351,2,4,1984,58,0,2,28131,-4
0,7352,1,9,1983,50,0,1,33619,-4
5,7353,1,7,1982,-4,0,2,17935,-5
6,7354,1,10,1980,-4,0,2,21135,-5
3,7355,1,7,1983,12,0,2,14851,-5
0,7356,1,4,1982,12,0,2,15582,-4
0,7357,2,3,1981,61,0,2,12075,-4
1,7358,1,1,1984,5,0,2,29434,-4
0,7359,2,1,1984,0,0,2,-4,-4
1,7360,1,7,1980,-4,0,2,88045,-4
3,7361,1,10,1983,0,0,2,5646,-5
0,7362,1,11,1980,-4,0,2,48747,-4
0,7363,1,12,1982,-3,0,2,7043,-5
6,7364,1,11,1982,55,0,2,12537,-4
1,7365,2,1,1980,-4,0,1,-4,-4
0,7366,2,1,1981,-4,0,1,64209,-4
0,7367,2,4,1982,63,0,1,34925,-4
0,7368,2,9,1981,-4,0,1,31584,-4
0,7369,1,8,1981,4,0,1,2746,-4
0,7370,2,12,1982,27,0,1,156,-4
0,7371,2,3,1984,10,0,1,5178,-4
4,7372,1,4,1983,16,0,1,8159,-5
0,7373,2,6,1981,-4,0,1,35899,-4
0,7374,2,10,1983,37,0,1,16777,2
17,7375,1,2,1983,14,0,1,17122,-5
0,7376,1,9,1980,2,0,1,3594,-4
20,7377,1,12,1981,4,0,1,5133,-4
0,7378,2,6,1984,4,0,1,11052,2
0,7379,2,8,1980,-4,0,1,11610,-4
2,7380,2,9,1983,50,0,1,20036,-4
0,7381,2,2,1981,-4,0,1,-4,-4
0,7382,2,8,1980,-4,0,1,3480,-4
0,7383,1,10,1981,25,0,1,12558,-4
0,7384,2,9,1982,25,0,1,3642,-4
0,7385,2,4,1980,-4,0,1,54146,-4
0,7386,1,5,1982,21,0,1,19465,-4
0,7387,1,8,1981,-3,0,1,1783,-4
0,7388,2,7,1984,23,0,1,31590,-4
0,7389,1,11,1983,42,0,1,41915,-4
0,7390,2,11,1982,16,0,1,51072,-5
0,7391,2,12,1981,0,0,1,12388,-4
0,7392,2,9,1980,-4,0,1,-4,-4
0,7393,1,9,1980,-4,0,1,-4,-4
8,7394,1,10,1983,77,0,1,25614,-4
1,7395,2,7,1984,55,0,1,46538,-4
3,7396,1,10,1982,3,0,1,35292,-4
20,7397,1,7,1984,5,0,1,600,-4
5,7398,1,7,1984,12,0,1,-4,-5
1,7399,2,4,1981,4,0,1,-4,-4
2,7400,2,4,1982,2,0,1,10972,-4
0,7401,2,5,1984,13,0,1,33269,-4
0,7402,1,4,1980,-4,0,1,7219,-4
1,7403,1,1,1984,32,0,1,9060,-4
0,7404,2,1,1984,1,0,1,22636,-4
1,7405,1,3,1980,-4,0,1,-4,-4
1,7406,2,9,1981,0,0,1,1028,-4
3,7407,2,4,1984,1,0,1,4894,-4
0,7408,2,2,1982,25,0,2,20862,-4
0,7409,2,10,1982,3,0,1,3085,-4
12,7410,2,9,1984,0,0,1,-4,-5
0,7411,2,11,1984,0,0,1,362,-4
3,7412,1,5,1983,14,0,1,24340,-4
0,7413,1,2,1980,-4,0,2,-4,-4
0,7414,2,9,1980,-4,0,2,69345,-5
1,7415,1,12,1982,25,0,2,27833,1
0,7416,1,8,1980,-4,0,2,-4,-5
2,7417,1,12,1983,10,0,2,20594,-4
1,7418,1,5,1980,-4,0,1,-4,-4
0,7419,2,5,1982,3,0,1,19598,-4
0,7420,2,2,1981,-4,0,1,88825,-4
1,7421,1,5,1982,91,0,1,66137,-5
0,7422,2,3,1982,77,0,2,-4,-4
6,7423,1,4,1983,0,0,2,-5,-4
4,7424,1,6,1980,-4,0,2,7784,-4
3,7425,1,4,1984,7,0,2,15716,-5
0,7426,1,8,1984,8,0,2,14048,-5
17,7427,1,3,1982,14,0,2,33043,-4
4,7428,1,5,1980,-4,0,2,25548,-4
3,7429,2,2,1984,50,0,2,32215,-4
1,7430,1,4,1981,-4,0,2,8111,-5
0,7431,1,1,1982,82,0,2,-4,-4
0,7432,2,10,1983,95,0,2,-4,-4
0,7433,1,10,1984,13,0,2,16392,-4
0,7434,2,7,1980,-4,0,2,57254,-4
0,7435,1,7,1983,70,0,2,66353,-4
6,7436,1,12,1981,1,0,2,6424,-5
0,7437,2,5,1984,0,0,2,1294,-5
1,7438,2,10,1980,-4,0,2,20600,-4
1,7439,1,8,1984,5,0,2,7773,-4
0,7440,2,6,1980,-4,0,2,22976,-4
1,7441,1,12,1981,55,0,2,40026,-5
0,7442,1,7,1981,-4,0,2,41717,-4
1,7443,2,1,1983,18,0,2,7473,-4
0,7444,2,3,1983,42,0,2,-4,-4
0,7445,2,7,1982,-3,0,2,-4,-5
0,7446,2,4,1984,9,0,2,-4,-4
1,7447,1,2,1984,73,0,2,-4,4
0,7448,1,9,1980,-4,0,1,5265,-4
0,7449,1,4,1984,0,0,1,4394,-4
0,7451,1,5,1980,-4,0,2,-4,-4
0,7452,2,11,1984,66,0,2,-4,-4
4,7453,1,1,1983,63,0,2,-5,-4
0,7454,2,3,1981,-4,0,2,16776,-4
2,7455,1,12,1982,12,0,2,26945,-4
0,7456,2,1,1982,21,0,2,20265,4
0,7457,1,1,1982,77,0,2,38142,-5
10,7458,1,2,1980,14,0,2,9712,-4
0,7459,1,2,1983,2,0,2,898,-5
0,7460,2,12,1980,19,0,2,15254,-4
0,7461,1,9,1980,1,0,2,13542,-4
3,7462,1,3,1983,3,0,2,1165,-4
4,7463,1,8,1980,-4,0,2,10653,-4
7,7464,1,4,1980,-4,0,2,31839,-4
5,7465,1,8,1983,27,0,2,23807,-5
0,7466,1,2,1981,-4,0,2,-4,-5
0,7467,2,6,1982,18,0,2,-4,-4
0,7468,2,5,1983,32,0,2,-4,-4
0,7469,2,6,1981,45,0,2,15316,-4
0,7470,2,7,1984,50,0,2,81454,-4
8,7471,1,4,1981,0,0,2,3832,-4
17,7472,1,3,1983,7,0,2,23778,-5
14,7473,1,9,1981,23,0,2,32731,-4
0,7474,1,4,1982,-4,0,2,45854,-4
2,7475,1,1,1984,1,0,2,-4,-5
0,7476,1,3,1981,-4,0,2,33620,-4
1,7477,2,12,1983,42,0,2,14427,-4
0,7478,2,7,1980,-4,0,2,-4,-4
0,7479,2,9,1982,34,0,2,-4,-4
0,7480,2,8,1984,47,0,2,-4,-4
0,7481,1,6,1983,12,0,2,11647,-5
0,7482,2,11,1980,-4,0,2,-4,-4
12,7483,1,12,1982,-3,0,2,1801,-4
0,7484,1,10,1982,2,0,2,23706,-4
9,7485,1,6,1981,-4,0,2,5649,-5
3,7486,2,4,1980,-4,0,2,14856,-4
0,7487,2,12,1984,25,0,2,-5,-4
4,7488,1,10,1982,1,0,2,-5,-4
0,7489,2,9,1983,12,0,2,-5,-4
0,7490,1,9,1984,9,0,2,-5,-5
0,7491,2,4,1983,27,0,2,56154,-4
0,7492,2,10,1980,-4,0,2,-4,-4
0,7493,2,10,1981,5,0,2,9031,-4
0,7494,2,4,1984,0,0,2,5390,-4
0,7495,2,6,1982,5,0,2,-4,-4
0,7496,2,12,1980,-4,0,2,19625,-4
0,7497,1,10,1983,82,0,2,63176,-4
4,7498,1,11,1982,19,0,2,4982,-4
0,7499,2,6,1984,25,0,2,17513,-4
5,7500,1,1,1980,-4,0,2,17673,-5
2,7501,2,4,1982,2,0,2,29888,-1
4,7502,1,7,1982,0,0,2,548,-4
2,7503,1,2,1984,18,0,2,12381,-4
0,7504,2,7,1984,1,0,2,17397,-4
0,7505,1,4,1983,14,0,2,-4,-4
0,7506,1,9,1980,-4,0,2,23540,-5
1,7507,1,5,1982,50,0,2,16908,-4
0,7508,2,6,1984,0,0,2,16019,-5
0,7509,2,8,1983,21,0,2,26811,3
1,7510,1,2,1983,23,0,2,47671,-4
0,7511,2,8,1982,95,0,2,86127,-4
0,7512,2,5,1982,37,0,2,31848,-4
0,7513,2,3,1982,63,0,2,46028,-4
0,7514,2,6,1982,1,0,2,4090,-4
0,7515,1,6,1983,13,0,2,23844,-5
1,7516,1,12,1981,88,0,2,73951,-4
0,7517,2,3,1984,63,0,2,73417,-4
0,7518,1,4,1981,2,0,2,9994,-4
0,7519,2,5,1981,-4,0,2,22370,-5
0,7520,2,4,1982,88,0,2,83047,-5
0,7521,2,6,1983,68,0,2,35901,-4
0,7522,1,10,1983,16,0,2,37240,-4
1,7523,1,4,1981,-3,0,2,49544,-4
1,7524,1,7,1982,-3,0,2,228,-5
0,7525,2,6,1980,-4,0,2,-4,-4
0,7526,1,7,1982,-3,0,2,-4,-4
2,7527,2,10,1984,3,0,2,-4,2
0,7528,2,5,1980,-4,0,2,-5,-4
0,7529,1,6,1982,23,0,2,-5,-4
0,7530,2,11,1981,-4,0,2,37374,-4
0,7531,2,11,1981,-4,0,2,24883,-4
4,7532,1,7,1983,6,0,2,30453,-4
0,7533,2,3,1981,12,0,2,-4,-4
0,7534,2,3,1982,9,0,2,-4,-4
0,7535,2,5,1980,-4,0,2,3728,-4
0,7536,2,4,1981,-4,0,2,71977,-4
1,7537,1,1,1983,5,0,2,42507,-4
0,7538,1,1,1982,84,0,2,90123,-5
0,7539,2,12,1982,53,0,2,39909,-4
2,7540,1,5,1983,21,0,2,10237,-5
0,7541,2,9,1984,5,0,2,17783,-4
2,7542,1,9,1982,45,0,2,-4,-5
0,7543,2,3,1982,32,0,2,37177,-4
3,7544,1,1,1984,6,0,2,-4,-4
0,7545,2,11,1982,-3,0,2,-4,-4
0,7546,2,4,1983,68,0,2,51019,-5
0,7547,1,2,1984,18,0,2,37041,-4
3,7548,1,4,1981,-4,0,1,36050,-5
2,7549,1,6,1981,-4,0,2,18135,-4
0,7550,1,12,1981,92,0,2,72293,-4
0,7551,2,1,1983,1,0,2,17392,2
0,7552,1,9,1980,-4,0,1,26597,-5
3,7553,1,9,1982,25,0,1,31842,-5
0,7554,1,4,1981,21,0,2,13339,-4
0,7555,2,8,1983,5,0,2,7522,-5
0,7556,2,5,1983,21,0,2,44788,-5
4,7557,2,7,1983,77,0,2,26995,-4
0,7558,1,9,1981,2,0,2,17888,-4
0,7559,2,5,1984,47,0,2,9988,-4
1,7560,1,8,1980,-4,0,2,19543,-4
0,7561,1,8,1980,-4,0,2,8566,-5
0,7562,1,8,1982,-3,0,2,4332,-5
0,7563,2,10,1982,5,0,2,50181,-4
9,7564,1,12,1981,81,0,2,47759,-5
1,7565,1,11,1984,93,0,2,39539,-4
0,7566,1,3,1980,-4,0,2,51322,-5
0,7567,1,2,1982,77,0,2,43844,-5
0,7568,1,5,1984,4,0,2,18546,-4
0,7569,1,2,1982,-3,0,1,29720,-4
0,7570,1,1,1981,-4,0,2,27897,-4
0,7571,2,2,1983,50,0,2,-5,-4
0,7572,1,1,1982,0,0,2,-4,-5
0,7573,1,9,1984,0,0,2,-4,-5
0,7574,2,7,1982,25,0,2,53672,-4
8,7575,2,10,1984,79,0,2,-4,-5
0,7576,2,10,1981,-4,0,2,20501,-4
0,7577,2,10,1983,91,0,2,72530,-4
0,7578,1,2,1980,-4,0,2,53275,-4
0,7579,2,8,1982,14,0,2,13369,-4
1,7580,2,4,1980,-4,0,2,5279,-5
0,7581,1,10,1983,18,0,2,33950,-4
0,7582,2,3,1980,-4,0,2,31751,-4
3,7583,1,11,1984,3,0,2,-4,-4
0,7584,2,11,1983,25,0,2,-4,-4
1,7585,1,12,1980,-4,0,2,21285,-4
6,7586,2,12,1982,66,0,2,39061,-4
0,7587,2,7,1983,-4,0,2,-4,-5
2,7588,2,8,1980,-4,0,2,70826,-5
1,7589,1,8,1984,47,0,2,53996,-5
0,7590,2,3,1981,-4,0,2,98086,-4
0,7591,2,12,1982,50,0,2,90578,-5
0,7592,2,10,1984,-3,0,2,39389,-4
0,7593,2,8,1983,50,0,2,76930,-4
0,7594,1,7,1980,-4,0,2,90189,-4
0,7595,1,2,1982,-3,0,2,56092,-4
1,7596,1,4,1980,-4,0,2,11430,-5
0,7597,1,12,1981,42,0,2,35338,-4
0,7598,2,2,1983,0,0,2,5967,-4
0,7599,1,3,1984,14,0,2,6364,-4
13,7600,1,6,1984,61,0,2,28864,-4
0,7601,2,8,1984,73,0,2,76591,-4
9,7602,1,1,1982,5,0,2,14063,-5
1,7603,2,1,1980,-4,0,2,94631,-4
4,7604,1,3,1981,-4,0,2,62425,-4
0,7605,2,3,1982,-3,0,2,41988,-4
4,7606,2,10,1981,0,0,2,6064,-5
3,7607,1,6,1982,21,0,2,13457,-5
16,7608,2,8,1981,-4,0,2,32620,-4
0,7609,2,10,1984,66,0,2,50082,-4
0,7610,2,8,1983,42,0,2,40323,-5
0,7611,2,12,1980,-4,0,2,-4,-4
1,7612,2,12,1981,-4,0,2,-4,-4
1,7613,2,1,1980,-4,0,1,9850,-4
0,7614,2,5,1980,-4,0,1,5901,-5
0,7615,1,4,1982,61,0,1,60825,-4
0,7616,2,11,1980,-4,0,1,-4,-5
9,7617,2,5,1980,-3,0,2,5565,-4
3,7618,2,2,1980,-3,0,1,6526,-4
0,7619,2,3,1982,-3,0,1,16021,-4
0,7620,1,4,1983,-3,0,1,-5,-5
1,7621,1,5,1981,-4,0,2,97402,-1
0,7622,2,9,1983,68,0,1,67288,-5
0,7623,2,11,1981,-4,0,1,87378,-4
4,7624,1,7,1983,-3,0,1,-4,-4
0,7625,2,11,1984,-4,0,1,1441,2
0,7626,2,1,1980,-4,0,1,34766,-5
8,7627,1,5,1982,-3,0,1,493,-4
0,7628,2,10,1984,-3,0,1,22650,-4
0,7629,1,7,1981,-4,0,1,-4,-4
5,7630,1,7,1981,1,0,1,0,1
8,7631,1,7,1984,4,0,1,2768,-4
3,7632,2,1,1982,0,0,1,-5,3
1,7633,2,6,1984,21,0,1,-4,-5
2,7634,2,12,1980,-4,0,2,52567,-4
0,7635,2,12,1981,68,0,1,38483,-5
0,7636,2,1,1983,2,0,1,59006,-4
0,7637,2,8,1984,86,0,1,45257,-4
9,7638,1,11,1980,0,0,1,-5,-5
0,7639,2,5,1981,32,0,1,-4,-4
4,7640,1,9,1982,7,0,1,-4,-4
0,7641,1,9,1980,-4,0,1,47190,-4
3,7642,1,7,1981,-4,0,1,69604,-4
1,7643,1,9,1984,39,0,1,42612,-4
1,7644,2,9,1982,23,0,1,30345,-4
1,7645,1,3,1983,8,0,1,6140,3
0,7646,2,11,1983,13,0,1,8420,4
0,7647,2,6,1982,34,0,1,-4,-4
0,7648,1,1,1984,0,0,1,2530,-4
0,7649,1,3,1981,0,0,1,6792,-4
0,7650,2,12,1982,18,0,1,24729,-4
1,7651,1,7,1982,87,0,1,86255,-4
3,7652,2,3,1980,-4,0,2,58587,-4
0,7653,2,10,1981,50,0,1,39893,-5
2,7654,2,7,1982,96,0,1,90772,-4
0,7655,2,10,1984,47,0,1,10666,-4
0,7656,1,9,1981,0,0,1,17757,-4
0,7657,2,1,1983,68,0,1,47512,-4
16,7658,1,11,1982,27,0,1,-4,-4
0,7659,2,11,1980,-4,0,1,950,-4
0,7660,1,12,1981,82,0,1,25682,-4
1,7661,1,3,1984,90,0,1,135,-4
0,7662,2,6,1984,13,0,1,-4,-4
20,7663,1,3,1981,2,0,1,-5,-5
2,7664,1,6,1983,25,0,1,-4,-5
1,7665,2,7,1982,2,0,2,11229,-4
0,7666,2,11,1982,37,0,1,11716,-4
0,7667,1,6,1981,-4,0,1,65843,-4
1,7668,2,6,1984,4,0,1,2775,-4
0,7669,1,3,1981,-4,0,1,-4,-5
16,7670,1,3,1984,0,0,1,-4,-4
0,7671,2,12,1983,2,0,1,1284,-4
15,7672,1,1,1984,61,0,1,-4,-4
4,7673,1,4,1984,0,0,1,-4,-5
1,7674,1,2,1984,21,0,2,-4,-5
10,7675,1,7,1981,1,0,2,6596,-4
4,7676,1,9,1983,1,0,2,14733,-4
0,7677,1,4,1983,0,0,2,6724,-4
0,7678,1,10,1980,-4,0,1,14115,-4
0,7680,1,4,1980,-4,0,2,-4,-4
0,7681,2,9,1980,-4,0,2,3927,2
0,7682,2,1,1982,23,0,2,-4,-4
1,7683,2,11,1980,-4,0,2,-4,-4
0,7684,2,7,1980,-4,0,1,2009,-4
0,7685,2,7,1980,-4,0,1,69876,-4
0,7686,2,4,1983,84,0,1,67974,-4
1,7687,2,7,1984,14,0,1,54497,-1
0,7688,2,10,1982,13,0,1,-4,-4
0,7689,2,7,1982,37,0,1,-4,-4
0,7690,2,9,1982,50,0,2,53553,-5
2,7691,1,11,1982,3,0,2,-4,-4
0,7692,2,8,1980,-4,0,1,27572,-4
0,7693,1,1,1983,42,0,1,19437,-4
0,7694,2,2,1983,92,0,1,26567,-5
0,7695,2,11,1983,23,0,1,-4,-5
0,7696,1,9,1981,-4,0,1,-5,-4
0,7697,2,10,1982,-4,0,1,-4,-4
0,7698,2,7,1980,-4,0,1,-4,3
0,7699,1,12,1983,30,0,1,-4,-4
6,7700,1,12,1981,3,0,1,-4,-5
16,7701,2,11,1983,4,0,1,-4,-4
0,7702,2,2,1982,66,0,2,-4,-4
0,7703,1,7,1983,58,0,2,-4,-5
0,7704,1,5,1981,63,0,2,15128,-5
0,7705,2,9,1984,81,0,2,44104,-4
0,7706,1,10,1981,82,0,2,76949,-4
2,7707,2,8,1984,0,0,1,1384,1
1,7708,2,7,1984,39,0,1,30138,-5
0,7709,2,12,1980,0,0,1,-4,-4
2,7710,1,11,1984,30,0,1,7295,-4
0,7711,2,8,1981,-4,0,1,39163,-5
5,7712,1,4,1980,-4,0,1,-5,-4
0,7713,2,10,1980,-4,0,1,34105,-4
69,7714,1,11,1981,82,0,1,-4,-4
0,7715,2,8,1982,3,0,1,-5,1
0,7716,2,3,1982,2,0,1,16969,-4
0,7717,2,1,1980,-4,0,1,16961,-4
12,7718,1,12,1980,4,0,1,-4,-5
0,7719,2,1,1983,1,0,1,16696,-4
0,7720,2,3,1984,3,0,1,0,-5
8,7721,1,12,1980,16,0,1,-4,-4
2,7722,1,1,1982,77,0,1,50289,-4
0,7723,1,3,1983,2,0,1,16561,-4
0,7724,2,4,1983,91,0,1,-4,-4
13,7725,1,12,1981,1,0,1,-4,-4
5,7726,1,8,1983,14,0,1,-4,-4
5,7727,1,2,1982,5,0,1,5811,-4
0,7728,2,3,1983,6,0,1,11254,-4
16,7729,1,4,1982,1,0,1,1950,-4
1,7730,2,4,1982,0,0,1,2079,-4
0,7731,1,7,1982,34,0,1,34026,-4
0,7732,2,1,1984,21,0,1,9893,-4
6,7733,1,8,1980,3,0,1,10800,-4
2,7734,2,12,1982,0,0,1,12406,-4
4,7735,1,4,1984,12,0,1,5967,-4
0,7736,2,2,1984,5,0,1,10906,-4
4,7737,1,10,1982,19,0,1,6450,-5
0,7738,2,3,1981,-4,0,1,78704,-1
0,7739,1,10,1983,1,0,1,1998,-4
0,7740,2,4,1982,1,0,1,12182,-4
0,7741,2,12,1982,45,0,1,14901,-4
12,7742,1,2,1980,0,0,1,3211,-4
0,7743,2,10,1981,23,0,1,8322,-4
0,7744,1,6,1981,10,0,1,5994,-5
0,7745,1,5,1981,-4,0,1,43386,-4
0,7746,1,9,1982,19,0,1,13615,-4
2,7747,1,5,1981,10,0,1,477,-4
4,7748,1,11,1984,4,0,1,16524,-4
0,7749,1,8,1983,0,0,1,4202,-4
0,7750,1,9,1980,-4,0,1,0,1
0,7751,1,2,1982,32,0,1,7063,-5
0,7752,1,4,1984,42,0,1,24680,-4
0,7753,1,5,1980,5,0,1,-5,-5
15,7755,1,1,1981,3,0,1,-4,3
0,7756,2,3,1982,16,0,1,26820,-4
0,7757,1,6,1981,19,0,1,7347,-4
1,7758,2,9,1982,-3,0,1,1880,-5
0,7759,1,11,1983,66,0,1,16078,-5
12,7760,1,12,1980,-4,0,1,26185,-5
3,7761,1,8,1982,27,0,1,39937,-4
2,7762,2,2,1983,-3,0,1,1869,-4
2,7763,1,3,1984,2,0,1,553,-4
0,7764,2,2,1984,30,0,1,27691,-4
0,7765,2,8,1981,-4,0,1,13559,-4
0,7766,2,2,1983,50,0,1,10961,-4
0,7767,2,2,1983,7,0,1,22594,-4
1,7768,1,3,1980,-4,0,1,23612,-4
1,7769,2,3,1980,2,0,1,3506,-4
1,7770,2,6,1981,-4,0,1,38381,-4
7,7771,1,11,1982,53,0,1,37157,-4
0,7772,1,1,1981,-4,0,1,25273,-4
0,7773,2,8,1981,-4,0,1,79418,-5
1,7774,2,3,1981,-4,0,1,-4,-4
0,7775,1,5,1980,-4,0,1,-5,-5
4,7776,1,6,1981,-4,0,1,-4,-5
0,7777,2,11,1981,1,0,1,17243,-4
1,7778,1,6,1982,45,0,1,-4,-5
0,7779,1,5,1983,75,0,1,47265,-4
0,7780,2,8,1981,-4,0,1,-4,-4
0,7781,2,5,1981,-4,0,1,31787,-5
0,7782,2,12,1982,55,0,1,80247,-5
2,7783,1,8,1980,-4,0,1,21125,-4
3,7784,1,4,1984,34,0,1,27961,4
1,7785,1,4,1983,1,0,1,-4,-5
1,7786,1,7,1981,-4,0,1,-4,5
0,7787,2,1,1983,19,0,1,-4,-4
1,7788,1,3,1982,0,0,1,-4,-4
0,7789,1,10,1981,-4,0,1,-5,-4
4,7790,1,8,1981,-4,0,1,60255,-4
0,7791,1,1,1982,4,0,1,-4,-4
0,7792,2,3,1983,96,0,1,-4,-5
0,7793,2,8,1984,97,0,1,-4,-5
0,7794,2,8,1984,23,0,1,44587,-4
0,7795,2,5,1980,-4,0,1,18690,2
0,7796,1,6,1980,0,0,1,1565,-4
7,7797,1,10,1981,8,0,1,12689,-4
0,7798,2,8,1983,8,0,1,21055,-4
1,7799,1,7,1984,23,0,1,31727,-4
3,7800,1,10,1980,-4,0,1,56587,-4
2,7801,2,9,1983,34,0,1,-4,-4
0,7802,1,5,1980,-4,0,1,15603,-4
2,7803,1,9,1981,70,0,1,34780,-4
0,7804,2,8,1983,5,0,1,7065,-4
3,7805,1,7,1982,10,0,1,37222,-4
0,7806,1,4,1980,-4,0,1,55244,-4
0,7807,1,11,1980,-4,0,1,28634,-4
4,7808,1,12,1982,0,0,1,-4,-4
4,7809,2,4,1980,-4,0,1,14323,-5
2,7810,1,9,1984,90,0,1,77742,-4
0,7811,2,3,1984,0,0,1,2138,-1
0,7812,1,8,1981,8,0,1,-4,-4
0,7813,2,3,1983,63,0,1,-4,-4
1,7814,2,3,1980,-4,0,1,11871,-4
6,7815,2,5,1983,32,0,1,7039,-4
0,7816,2,1,1980,-4,0,1,12573,-4
0,7817,2,11,1981,50,0,1,18304,-4
1,7818,1,12,1981,9,0,1,8453,-4
0,7819,2,11,1980,-4,0,1,-4,-4
1,7820,1,1,1982,3,0,1,32150,-4
6,7821,1,8,1981,30,0,1,22416,-4
3,7822,1,5,1983,63,0,1,10375,-4
1,7823,2,6,1981,58,0,1,4971,-5
1,7824,2,7,1981,-4,0,1,42233,-4
0,7825,1,3,1981,-4,0,1,87585,-4
0,7826,2,4,1980,-4,0,1,-5,-4
1,7827,1,6,1984,32,0,1,-5,-5
7,7828,2,2,1983,16,0,1,-4,-4
8,7829,2,2,1981,-4,0,1,77138,2
0,7830,2,6,1981,-4,0,1,15592,2
0,7831,1,5,1982,12,0,1,9169,-4
0,7832,1,6,1984,75,0,1,16329,-4
3,7833,1,8,1980,-4,0,1,-5,-4
15,7834,1,8,1981,-4,0,1,22839,-4
4,7835,1,6,1983,58,0,1,15773,-4
0,7836,2,2,1981,-4,0,1,34754,-5
0,7837,2,1,1980,-4,0,1,39453,-4
10,7838,1,3,1983,97,0,1,-5,-4
2,7839,1,1,1980,-4,0,1,40012,-4
0,7840,2,8,1983,14,0,1,21205,-4
0,7841,2,4,1982,0,0,1,2208,-4
1,7842,2,5,1983,-3,0,1,5223,-4
0,7843,2,3,1984,3,0,1,8119,-4
1,7844,2,8,1982,1,0,1,-4,-4
0,7845,1,8,1982,25,0,1,31159,-4
0,7846,2,12,1980,-4,0,1,33088,-4
6,7847,1,2,1983,16,0,1,9536,-5
2,7848,1,7,1984,70,0,1,5606,-4
0,7849,1,2,1981,-4,0,1,42642,-4
2,7850,1,5,1983,68,0,1,38279,-4
0,7851,2,4,1981,-4,0,1,8820,-4
1,7852,2,5,1984,-3,0,1,25578,-4
0,7853,2,4,1981,-4,0,2,52760,-4
0,7854,1,8,1982,90,0,2,74012,-4
0,7855,1,4,1983,34,0,2,45864,-4
0,7856,2,1,1983,96,0,2,52743,-4
0,7857,2,8,1982,66,0,1,29360,-4
1,7858,2,8,1983,-3,0,1,-4,3
11,7859,1,12,1984,63,0,1,29510,-4
4,7860,1,11,1984,47,0,1,-4,3
0,7861,1,4,1984,2,0,1,24899,-4
7,7862,1,5,1981,-4,0,1,20714,-4
0,7863,2,10,1980,-4,0,1,-4,-4
1,7864,1,8,1982,8,0,1,-4,-4
16,7865,1,11,1980,-4,0,1,33796,-4
0,7866,1,1,1982,34,0,1,150,-4
